snippet_id,baseline,readability_score
240,chatgpt,0.4494252949953079
240,chatgpt2025,0.8594544728597006
240,deepseek,0.8505086898803711
240,Gemini,0.6181976911094453
241,stackoverflow,0.6535584330558777
241,chatgpt,0.6915763020515442
241,chatgpt2025,0.6974180340766907
241,deepseek,0.8864367604255676
241,Gemini,0.7398269772529602
242,stackoverflow,0.8378656903902689
242,chatgpt,0.8960311114788055
242,chatgpt2025,0.7590492248535157
242,deepseek,0.7629035611947378
242,Gemini,0.644939790169398
243,stackoverflow,0.5638711452484131
243,chatgpt,0.5348803997039795
243,chatgpt2025,0.7081693410873413
243,deepseek,0.6320361495018005
243,Gemini,0.7102475166320801
244,stackoverflow,0.7519927024841309
244,chatgpt,0.8304060697555542
244,chatgpt2025,0.7817076742649078
244,deepseek,0.8230013251304626
244,Gemini,0.6903662085533142
245,stackoverflow,0.09227236360311508
245,chatgpt,0.4050692021846771
245,chatgpt2025,0.8583809733390808
245,deepseek,0.8801313042640686
245,Gemini,0.970425009727478
246,stackoverflow,0.7008886337280273
246,chatgpt,0.709559440612793
246,chatgpt2025,0.7074460387229919
246,deepseek,0.5539409518241882
246,Gemini,0.665664553642273
247,stackoverflow,0.8236490845680237
247,chatgpt,0.9052867293357849
247,chatgpt2025,0.8594251573085785
247,deepseek,0.9294940233230591
247,Gemini,0.8429000973701477
248,stackoverflow,0.9040924310684204
248,chatgpt,0.8717420101165771
248,chatgpt2025,0.9318010210990906
248,deepseek,0.9502483010292053
248,Gemini,0.7814507484436035
249,stackoverflow,0.9007946848869324
249,chatgpt,0.8833723664283752
249,chatgpt2025,0.8226795196533203
249,deepseek,0.8441236615180969
249,Gemini,0.7741796374320984
250,stackoverflow,0.8138337797588773
250,chatgpt,0.8991522669792176
250,chatgpt2025,0.8315794914960861
250,deepseek,0.7303062677383423
250,Gemini,0.7247707426548005
251,stackoverflow,0.6888625025749207
251,chatgpt,0.6788346767425537
251,chatgpt2025,0.7168324947357178
251,deepseek,0.7181529104709625
251,Gemini,0.754626989364624
252,stackoverflow,0.39770323038101196
252,chatgpt,0.3900512754917145
252,chatgpt2025,0.4497329294681549
252,deepseek,0.24565386772155762
252,Gemini,0.28367161750793457
253,stackoverflow,0.6637537628412247
253,chatgpt,0.7208728790283203
253,chatgpt2025,0.7566186189651489
253,deepseek,0.6227142810821533
253,Gemini,0.6726858019828796
254,stackoverflow,0.9313926815986633
254,chatgpt,0.8379203279813131
254,chatgpt2025,0.8404227495193481
254,deepseek,0.7290158569812775
254,Gemini,0.8717081099748611
256,stackoverflow,0.8849712014198303
256,chatgpt,0.5569341778755188
256,chatgpt2025,0.8285874128341675
256,deepseek,0.7199457287788391
256,Gemini,0.7866232395172119
257,stackoverflow,0.9536500374476115
257,chatgpt,0.5344926938414574
257,chatgpt2025,0.8876996437708536
257,deepseek,0.8437149167060852
257,Gemini,0.8895507454872131
258,stackoverflow,0.5026804208755493
258,chatgpt,0.4524843096733093
258,chatgpt2025,0.7352780699729919
258,deepseek,0.5112821757793427
258,Gemini,0.6529323011636734
259,stackoverflow,0.9999933242797852
259,chatgpt,0.8679884771505991
259,chatgpt2025,0.9414109090963999
259,deepseek,0.8803065078599113
259,Gemini,0.943069841180529
260,stackoverflow,0.5894325971603394
260,chatgpt,0.3315826952457428
260,chatgpt2025,0.6788544058799744
260,deepseek,0.5747703909873962
260,Gemini,0.6058260798454285
261,stackoverflow,0.8699105978012085
261,chatgpt,0.5559834241867065
261,chatgpt2025,0.9557830691337585
261,deepseek,0.9361520409584045
261,Gemini,0.9600507020950317
262,stackoverflow,0.42204710841178894
262,chatgpt,0.47473156452178955
262,chatgpt2025,0.5562995076179504
262,deepseek,0.5280806422233582
262,Gemini,0.44715416431427
263,stackoverflow,0.5585803389549255
263,chatgpt,0.4264043867588043
263,chatgpt2025,0.7220665812492371
263,deepseek,0.56554114818573
263,Gemini,0.7229814194142818
264,stackoverflow,0.5195081830024719
264,chatgpt,0.6236235499382019
264,chatgpt2025,0.9094248041510582
264,deepseek,0.8425567706425985
264,Gemini,0.6724019646644592
265,stackoverflow,0.8014652729034424
265,chatgpt,0.7686449289321899
265,chatgpt2025,0.8388149738311768
265,deepseek,0.7349119782447815
265,Gemini,0.8003759980201721
266,stackoverflow,0.4499126374721527
266,chatgpt,0.542854368686676
266,chatgpt2025,0.20375873148441315
266,deepseek,0.9106082320213318
266,Gemini,0.6807488203048706
267,stackoverflow,0.18449851870536804
267,chatgpt,0.7759096622467041
267,chatgpt2025,0.7454593777656555
267,deepseek,0.7313948273658752
267,Gemini,0.6021988987922668
268,stackoverflow,0.7433363199234009
268,chatgpt,0.7327234745025635
268,chatgpt2025,0.7853822112083435
268,deepseek,0.6687526702880859
268,Gemini,0.6702951192855835
269,stackoverflow,0.8769181370735168
269,chatgpt,0.9023450613021851
269,chatgpt2025,0.8985247611999512
269,deepseek,0.8585831522941589
269,Gemini,0.37949275970458984
271,stackoverflow,0.7905753254890442
271,chatgpt,0.6140612363815308
271,chatgpt2025,0.6982419490814209
271,deepseek,0.72475266456604
271,Gemini,0.48176446557044983
272,stackoverflow,0.32460930943489075
272,chatgpt,0.6854199171066284
272,chatgpt2025,0.6743211150169373
272,deepseek,0.5883931517601013
272,Gemini,0.8149477243423462
273,stackoverflow,0.2658539116382599
273,chatgpt,0.8951377868652344
273,chatgpt2025,0.8229573965072632
273,deepseek,0.7811697721481323
273,Gemini,0.8222016096115112
274,stackoverflow,0.6891235113143921
274,chatgpt,0.8933993180592855
274,chatgpt2025,0.9030112028121948
274,deepseek,0.4827674925327301
274,Gemini,0.7376315742731094
276,stackoverflow,0.8025882244110107
276,chatgpt,0.8520601987838745
276,chatgpt2025,0.8015146851539612
276,deepseek,0.8374661207199097
276,Gemini,0.7454009056091309
277,stackoverflow,0.4772789478302002
277,chatgpt,0.9234915971755981
277,chatgpt2025,0.9749149084091187
277,deepseek,0.8156220018863678
277,Gemini,0.9995322227478027
278,stackoverflow,0.3766576945781708
278,chatgpt,0.8461751341819763
278,chatgpt2025,0.7619838118553162
278,deepseek,0.7683958411216736
278,Gemini,0.7628039717674255
279,stackoverflow,0.6068352460861206
279,chatgpt,0.5977763533592224
279,chatgpt2025,0.859035849571228
279,deepseek,0.7475978136062622
279,Gemini,0.7235877215862274
281,stackoverflow,0.9223827173312505
281,chatgpt,0.8627645373344421
281,chatgpt2025,0.9405148029327393
281,deepseek,0.9779270887374878
281,Gemini,0.6508821845054626
283,stackoverflow,
283,chatgpt,0.5845561027526855
283,chatgpt2025,0.37430262565612793
283,deepseek,0.6848111152648926
283,Gemini,0.7630570113658905
284,stackoverflow,0.7052066266536713
284,chatgpt,0.36791160702705383
284,chatgpt2025,0.3626398742198944
284,deepseek,0.376081258058548
284,Gemini,0.27467599511146545
285,stackoverflow,0.4810532331466675
285,chatgpt,0.21491225063800812
285,chatgpt2025,0.17774580419063568
285,deepseek,0.13206017017364502
285,Gemini,0.3202570974826813
286,stackoverflow,0.9659586191177368
286,chatgpt,0.8063016086816788
286,chatgpt2025,0.9414807558059692
286,deepseek,0.9268204718828201
286,Gemini,0.848424235979716
287,stackoverflow,0.8788913637399673
287,chatgpt,0.8886183500289917
287,chatgpt2025,0.8891609311103821
287,deepseek,0.8788127303123474
287,Gemini,0.8902280330657959
288,stackoverflow,0.3936918377876282
288,chatgpt,0.7813706994056702
288,chatgpt2025,0.810478925704956
288,deepseek,0.8656266331672668
288,Gemini,0.7588102562086922
290,stackoverflow,0.8442389011383057
290,chatgpt,0.7068944275379181
290,chatgpt2025,0.7571927507718405
290,deepseek,0.7358702719211578
290,Gemini,0.7483863979578018
291,stackoverflow,0.6130746006965637
291,chatgpt,0.8173836469650269
291,chatgpt2025,0.8268622756004333
291,deepseek,0.8180884718894958
291,Gemini,0.887098491191864
293,stackoverflow,0.8524110317230225
293,chatgpt,0.9198989868164062
293,chatgpt2025,0.9144888520240784
293,deepseek,0.933784008026123
293,Gemini,0.9144888520240784
294,stackoverflow,0.43148523569107056
294,chatgpt,0.6980993747711182
294,chatgpt2025,0.5304580330848694
294,deepseek,0.562311127781868
294,Gemini,0.23462548851966858
295,stackoverflow,0.6776442570345742
295,chatgpt,0.5400095582008362
295,chatgpt2025,0.5008711523065964
295,deepseek,0.6837880983948708
295,Gemini,0.6505076088011265
296,stackoverflow,0.6514419913291931
296,chatgpt,0.7931652069091797
296,chatgpt2025,0.4389202892780304
296,deepseek,0.3738000690937042
296,Gemini,0.8370837569236755
297,stackoverflow,0.8748835176229477
297,chatgpt,0.8368646621704101
297,chatgpt2025,0.8893263538678488
297,deepseek,0.7343029081821442
297,Gemini,0.8145327925682068
298,stackoverflow,0.36573803424835205
298,chatgpt,0.7800706028938293
298,chatgpt2025,0.6528461873531342
298,deepseek,0.8208847045898438
298,Gemini,0.8908887505531311
299,stackoverflow,0.7810537815093994
299,chatgpt,0.9654428958892822
299,chatgpt2025,0.9559558629989624
299,deepseek,0.9435627460479736
299,Gemini,0.9719835519790649
300,stackoverflow,0.8382910092671713
300,chatgpt,0.6270108819007874
300,chatgpt2025,0.876770481467247
300,deepseek,0.889102212020329
300,Gemini,0.9309417804082235
301,stackoverflow,0.7189309000968933
301,chatgpt,0.8040282130241394
301,chatgpt2025,0.836449146270752
301,deepseek,0.8508034348487854
301,Gemini,0.9306951761245728
302,stackoverflow,0.6137733459472656
302,chatgpt,0.3735719919204712
302,chatgpt2025,0.9141682982444763
302,deepseek,0.7706358432769775
302,Gemini,0.6987661361694336
303,stackoverflow,0.8529202739397684
303,chatgpt,0.8049319684505463
303,chatgpt2025,0.764568030834198
303,deepseek,0.9057061672210693
303,Gemini,0.7221144139766693
304,stackoverflow,0.4839884340763092
304,chatgpt,0.6110323071479797
304,chatgpt2025,0.7822083830833435
304,deepseek,0.7734212875366211
304,Gemini,0.5489659160375595
305,stackoverflow,0.46973684430122375
305,chatgpt,0.7013909220695496
305,chatgpt2025,0.8102420568466187
305,deepseek,0.7527746260166168
305,Gemini,0.5990484952926636
306,stackoverflow,0.2589499354362488
306,chatgpt,0.8409664705395699
306,chatgpt2025,0.9682537317276001
306,deepseek,0.6387685537338257
306,Gemini,0.9563621163368226
307,stackoverflow,0.7616316080093384
307,chatgpt,0.6901561915874481
307,chatgpt2025,0.8642194271087646
307,deepseek,0.6769653856754303
307,Gemini,0.47679799795150757
308,stackoverflow,0.8606955409049988
308,chatgpt,0.7147707343101501
308,chatgpt2025,0.7332570552825928
308,deepseek,0.6115695238113403
308,Gemini,0.827199399471283
309,stackoverflow,0.7448123693466187
309,chatgpt,0.5866711735725403
309,chatgpt2025,0.9428738951683044
309,deepseek,0.9617252349853516
309,Gemini,0.8099745512008667
310,stackoverflow,0.7353339791297913
310,chatgpt,0.7329804301261902
310,chatgpt2025,0.8525776267051697
310,deepseek,0.7816381454467773
310,Gemini,0.7655321955680847
311,stackoverflow,0.4599742591381073
311,chatgpt,0.6294472813606262
311,chatgpt2025,0.3834560215473175
311,deepseek,0.31050485372543335
311,Gemini,0.7709662914276123
312,stackoverflow,0.32779787480831146
312,chatgpt,0.6504486203193665
312,chatgpt2025,0.8114145398139954
312,deepseek,0.8231570720672607
312,Gemini,0.5735481828451157
313,stackoverflow,0.7961884140968323
313,chatgpt,0.6431962251663208
313,chatgpt2025,0.8495212197303772
313,deepseek,0.6919012069702148
313,Gemini,0.6226088404655457
314,stackoverflow,0.5424726717174053
314,chatgpt,0.7268867492675781
314,chatgpt2025,0.5925225019454956
314,deepseek,0.36526060104370117
314,Gemini,0.062466394156217575
316,stackoverflow,0.45849525928497314
316,chatgpt,0.9096341729164124
316,chatgpt2025,0.9513903856277466
316,deepseek,0.9566090106964111
316,Gemini,0.9260727763175964
317,stackoverflow,0.5372419953346252
317,chatgpt,0.47316649556159973
317,chatgpt2025,0.8051376938819885
317,deepseek,0.41484886407852173
317,Gemini,0.5279320180416107
318,stackoverflow,0.7342626452445984
318,chatgpt,0.6952987313270569
318,chatgpt2025,0.8167209029197693
318,deepseek,0.8737432360649109
318,Gemini,0.7726284265518188
319,stackoverflow,0.7578573226928711
319,chatgpt,0.36159268021583557
319,chatgpt2025,0.8887591361999512
319,deepseek,0.6637979745864868
319,Gemini,0.5981899499893188
320,stackoverflow,0.8140544295310974
320,chatgpt,0.5621031522750854
320,chatgpt2025,0.6720401644706726
320,deepseek,0.7911242246627808
320,Gemini,0.5981899499893188
321,stackoverflow,0.21618554019369185
321,chatgpt,0.27809593081474304
321,chatgpt2025,0.6674779057502747
321,deepseek,0.5054441690444946
321,Gemini,0.5105663537979126
323,stackoverflow,0.5904913544654846
323,chatgpt,0.6112552285194397
323,chatgpt2025,0.6726070642471313
323,deepseek,0.593856155872345
323,Gemini,0.25554630160331726
324,stackoverflow,0.6822644770145416
324,chatgpt,0.6231426894664764
324,chatgpt2025,0.7825873494148254
324,deepseek,0.7268080711364746
324,Gemini,0.3474380671977997
325,stackoverflow,0.7371353606383005
325,chatgpt,0.680515706539154
325,chatgpt2025,0.7207201719284058
325,deepseek,0.8414615392684937
325,Gemini,0.8714883327484131
326,stackoverflow,0.8780701756477356
326,chatgpt,0.8106407523155212
326,chatgpt2025,0.55972820520401
326,deepseek,0.8549401760101318
326,Gemini,0.8640967011451721
327,stackoverflow,0.04218956083059311
327,chatgpt,0.787855863571167
327,chatgpt2025,0.8972033858299255
327,deepseek,0.9604842662811279
327,Gemini,0.9583920240402222
328,stackoverflow,0.47414479156335193
328,chatgpt,0.7760961055755615
328,chatgpt2025,0.8036790788173676
328,deepseek,0.8172073165575663
328,Gemini,0.5376771688461304
329,stackoverflow,0.7646694704890251
329,chatgpt,0.7990522384643555
329,chatgpt2025,0.8165003061294556
329,deepseek,0.7214230895042419
329,Gemini,0.5997207760810852
330,stackoverflow,0.8097142577171326
330,chatgpt,0.8828144669532776
330,chatgpt2025,0.8286029994487762
330,deepseek,0.8944715857505798
330,Gemini,0.5778817379226288
331,stackoverflow,0.5500724911689758
331,chatgpt,0.6954411268234253
331,chatgpt2025,0.8431274890899658
331,deepseek,0.7255652546882629
331,Gemini,0.5152655839920044
333,stackoverflow,0.20318320393562317
333,chatgpt,0.806002140045166
333,chatgpt2025,0.8331006765365601
333,deepseek,0.8464529514312744
333,Gemini,0.8590535223484039
334,stackoverflow,0.8435588280359904
334,chatgpt,0.806441068649292
334,chatgpt2025,0.8343967944383621
334,deepseek,0.8215054273605347
334,Gemini,0.8154364923636118
335,stackoverflow,0.7576590776443481
335,chatgpt,0.7337400317192078
335,chatgpt2025,0.7657692432403564
335,deepseek,0.805419385433197
335,Gemini,0.5843377709388733
336,stackoverflow,0.7599965929985046
336,chatgpt,0.6449554562568665
336,chatgpt2025,0.6705816388130188
336,deepseek,0.5735759735107422
336,Gemini,0.5214216113090515
337,stackoverflow,0.5985019207000732
337,chatgpt,0.7511574625968933
337,chatgpt2025,0.8596629500389099
337,deepseek,0.7380197644233704
337,Gemini,0.695891797542572
338,stackoverflow,0.5489798784255981
338,chatgpt,0.33703741431236267
338,chatgpt2025,0.8111908435821533
338,deepseek,0.3022039830684662
338,Gemini,0.6287107467651367
339,stackoverflow,0.04529055580496788
339,chatgpt,0.7084519267082214
339,chatgpt2025,0.7651076316833496
339,deepseek,0.7601782977581024
339,Gemini,0.7439756095409393
340,stackoverflow,0.8057527542114258
340,chatgpt,0.6614955067634583
340,chatgpt2025,0.7529764771461487
340,deepseek,0.721221923828125
340,Gemini,0.6768107414245605
341,stackoverflow,0.8018520673116049
341,chatgpt,0.5921971201896667
341,chatgpt2025,0.8089131116867065
341,deepseek,0.4983424246311188
341,Gemini,0.7741895914077759
342,stackoverflow,0.7765515049298605
342,chatgpt,0.47858256101608276
342,chatgpt2025,0.5456364154815674
342,deepseek,0.32353001832962036
342,Gemini,0.19292420148849487
343,stackoverflow,0.8108042478561401
343,chatgpt,0.8107742071151733
343,chatgpt2025,0.8400794863700867
343,deepseek,0.7921172976493835
343,Gemini,0.7372970581054688
344,stackoverflow,0.5204979777336121
344,chatgpt,0.3521943986415863
344,chatgpt2025,0.42016977071762085
344,deepseek,0.8023799657821655
344,Gemini,0.7152153849601746
345,stackoverflow,0.827282190322876
345,chatgpt,0.8915082812309265
345,chatgpt2025,0.9047888517379761
345,deepseek,0.9118329882621765
345,Gemini,0.8934201598167419
346,stackoverflow,0.6008641719818115
346,chatgpt,0.791535496711731
346,chatgpt2025,0.8852517604827881
346,deepseek,0.904293417930603
346,Gemini,0.8103111982345581
347,stackoverflow,0.5716974139213562
347,chatgpt,0.5863274335861206
347,chatgpt2025,0.6983715295791626
347,deepseek,0.79208904504776
347,Gemini,0.7663881182670593
348,stackoverflow,0.5767909586429596
348,chatgpt,0.4058023989200592
348,chatgpt2025,0.47988274693489075
348,deepseek,0.561713457107544
348,Gemini,0.6021951933701833
349,stackoverflow,0.8167115151882172
349,chatgpt,0.9089821577072144
349,chatgpt2025,0.9240617156028748
349,deepseek,0.9066488742828369
349,Gemini,0.43788501620292664
350,stackoverflow,0.903349757194519
350,chatgpt,0.9486002922058105
350,chatgpt2025,0.9774022102355957
350,deepseek,0.9820231795310974
350,Gemini,0.9369023442268372
351,stackoverflow,0.584749162197113
351,chatgpt,0.5250568389892578
351,chatgpt2025,0.5984340906143188
351,deepseek,0.6199091076850891
351,Gemini,0.681277334690094
352,stackoverflow,0.37671351432800293
352,chatgpt,0.7530965308348337
352,chatgpt2025,0.6601795554161072
352,deepseek,0.5548436045646667
352,Gemini,0.802174707253774
353,stackoverflow,0.4365396797657013
353,chatgpt,0.8949622511863708
353,chatgpt2025,0.6964316368103027
353,deepseek,0.7433754205703735
353,Gemini,0.7136532068252563
354,stackoverflow,0.6352115869522095
354,chatgpt,0.7746281623840332
354,chatgpt2025,0.6855006217956543
354,deepseek,0.648542046546936
354,Gemini,0.35754016041755676
355,stackoverflow,0.9035301804542542
355,chatgpt,0.8319113254547119
355,chatgpt2025,0.8239383101463318
355,deepseek,0.9135412573814392
355,Gemini,0.893990695476532
356,stackoverflow,0.5668899714946747
356,chatgpt,0.9176595608393351
356,chatgpt2025,0.8276642262935638
356,deepseek,0.6434804201126099
356,Gemini,0.7151593565940857
357,stackoverflow,0.8530409336090088
357,chatgpt,0.669511079788208
357,chatgpt2025,0.6369215548038483
357,deepseek,0.8252285122871399
357,Gemini,0.6455337405204773
